State,Utility Name,Year,Month,Total Disconnections,Total Connections,Disconnection Rate
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2017,December,2343,964451,0.002429361
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,January,1378,1049879,0.001312532
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,February,1992,1009412,0.001973426
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,March,1732,1006759,0.001720372
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,April,2127,1017185,0.002091065
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,May,3545,1022212,0.003467969
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,June,3673,1035165,0.003548227
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,July,3402,1037890,0.003277804
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,August,2740,1019642,0.002687218
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,September,2640,1054027,0.00250468
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,October,2645,1036071,0.002552914
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,November,1529,1050452,0.001455564
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2018,December,1529,1045835,0.00146199
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,January,1603,1056633,0.001517083
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,February,1952,1059237,0.001842836
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,March,2689,1062905,0.002529859
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,April,1646,1063301,0.001548009
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,May,2878,1065310,0.002701561
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,June,3554,1068081,0.003327463
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,July,3156,1069138,0.002951911
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,August,3118,1064689,0.002928555
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,September,2732,1078977,0.002532028
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,October,3018,1062562,0.002840305
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,November,1570,1068483,0.001469373
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2019,December,1129,1074311,0.001050906
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,January,635,1068081,0.000594524
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,February,1110,1067241,0.001040065
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,March,874,1084420,0.000805961
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,April,613,1078893,0.000568175
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,May,0,1069558,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,June,0,1086741,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,July,0,1083801,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,August,0,1087773,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,September,0,1086119,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,October,0,1069937,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,November,0,1097890,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2020,December,0,1086207,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,January,0,1087715,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,February,0,1091799,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,March,0,1091615,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,April,0,1097732,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,May,0,1099534,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,June,0,1105044,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,July,0,1109598,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,August,0,1108444,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,September,0,1107017,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,October,0,1122211,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,November,0,1114051,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2021,December,0,1116939,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,January,0,1119788,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,February,0,1125551,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,March,0,1116628,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,April,0,1141806,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,May,0,1121072,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,June,0,1134455,0
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,July,800,1112024,0.000719409
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,August,1024,1160120,0.000882667
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,September,1150,1135715,0.001012578
New York,KeySpan Energy Delivery New York (KEDNY) d/b/a National Grid,2022,October,654,1151443,0.000567983
New York,KeySpan Gas East Corporation d/b/a National Grid,2022,November,343,540440,0.000634668
New York,KeySpan Gas East Corporation d/b/a National Grid,2022,December,17,539376,3.15E-05
New York,National Fuel Gas Distribution Corporation,2016,March,0,480299,0
New York,National Fuel Gas Distribution Corporation,2017,April,0,484086,0
New York,National Fuel Gas Distribution Corporation,2017,September,3670,483058,0.007597431
New York,National Fuel Gas Distribution Corporation,2018,January,137,484508,0.000282761
New York,National Fuel Gas Distribution Corporation,2018,May,1252,490185,0.002554138
New York,National Fuel Gas Distribution Corporation,2018,November,1147,487715,0.002351783
New York,National Fuel Gas Distribution Corporation,2019,August,4128,491637,0.008396439
New York,National Fuel Gas Distribution Corporation,2019,September,4143,489506,0.008463635
New York,National Fuel Gas Distribution Corporation,2019,October,4129,488142,0.008458604
New York,National Fuel Gas Distribution Corporation,2019,November,1450,489711,0.00296093
New York,National Fuel Gas Distribution Corporation,2019,December,0,490341,0
New York,National Fuel Gas Distribution Corporation,2020,January,0,,
New York,National Fuel Gas Distribution Corporation,2020,February,0,,
New York,National Fuel Gas Distribution Corporation,2020,March,0,,
New York,National Fuel Gas Distribution Corporation,2020,April,0,,
New York,National Fuel Gas Distribution Corporation,2020,May,0,,
New York,National Fuel Gas Distribution Corporation,2020,June,0,,
New York,National Fuel Gas Distribution Corporation,2020,July,0,,
New York,National Fuel Gas Distribution Corporation,2020,August,0,,
New York,National Fuel Gas Distribution Corporation,2020,September,0,,
New York,National Fuel Gas Distribution Corporation,2020,October,0,,
New York,National Fuel Gas Distribution Corporation,2020,November,0,,
New York,National Fuel Gas Distribution Corporation,2020,December,0,,
New York,National Fuel Gas Distribution Corporation,2021,January,0,,
New York,National Fuel Gas Distribution Corporation,2021,February,0,,
New York,National Fuel Gas Distribution Corporation,2021,March,0,,
New York,National Fuel Gas Distribution Corporation,2021,April,0,,
New York,National Fuel Gas Distribution Corporation,2021,May,0,,
New York,National Fuel Gas Distribution Corporation,2021,June,0,,
New York,National Fuel Gas Distribution Corporation,2021,July,0,,
New York,National Fuel Gas Distribution Corporation,2021,August,0,,
New York,National Fuel Gas Distribution Corporation,2021,September,0,,
New York,National Fuel Gas Distribution Corporation,2021,October,0,,
New York,National Fuel Gas Distribution Corporation,2021,November,0,,
New York,National Fuel Gas Distribution Corporation,2021,December,0,,
New York,National Grid USA,2016,March,928,1459426.421,0.000635866
New York,National Grid USA,2016,April,3107,1466999.336,0.002117929
New York,National Grid USA,2016,May,4762,1477205.289,0.003223655
New York,National Grid USA,2016,June,10371,1485686,0.006980614
New York,National Grid USA,2016,July,13021,1489798.988,0.008740105
New York,National Grid USA,2016,August,8486,1498845.975,0.005661689
New York,National Grid USA,2016,September,9608,1502312.053,0.006395476
New York,National Grid USA,2016,October,8809,1500768.106,0.005869661
New York,National Grid USA,2016,November,4502,1500375.798,0.003000582
New York,National Grid USA,2016,December,2418,979227,0.002469295
New York,National Grid USA,2017,January,1959,969071,0.002021524
New York,National Grid USA,2017,February,2026,996141,0.002033849
New York,National Grid USA,2017,March,1924,985236,0.001952832
New York,National Grid USA,2017,April,2050,991346,0.002067896
New York,National Grid USA,2017,May,5275,1489726.629,0.003540918
New York,National Grid USA,2017,June,8695,1498103.608,0.005804004
New York,National Grid USA,2017,July,9506,1504598.599,0.006317964
New York,National Grid USA,2017,August,8003,1509328.321,0.005302359
New York,New York State Electric & Gas Corporation,2020,January,950,,
New York,New York State Electric & Gas Corporation,2020,February,1319,,
New York,New York State Electric & Gas Corporation,2020,March,747,,
New York,New York State Electric & Gas Corporation,2020,April,0,,
New York,New York State Electric & Gas Corporation,2020,May,0,,
New York,New York State Electric & Gas Corporation,2020,June,0,,
New York,New York State Electric & Gas Corporation,2020,July,0,,
New York,New York State Electric & Gas Corporation,2020,August,0,,
New York,New York State Electric & Gas Corporation,2020,September,0,,
New York,New York State Electric & Gas Corporation,2020,October,0,,
New York,New York State Electric & Gas Corporation,2020,November,0,,
New York,New York State Electric & Gas Corporation,2020,December,0,,
New York,New York State Electric & Gas Corporation,2021,January,0,,
New York,New York State Electric & Gas Corporation,2021,February,0,,
New York,New York State Electric & Gas Corporation,2021,March,0,,
New York,New York State Electric & Gas Corporation,2021,April,0,,
New York,New York State Electric & Gas Corporation,2021,May,0,,
New York,New York State Electric & Gas Corporation,2021,June,0,,
New York,New York State Electric & Gas Corporation,2021,July,0,,
New York,New York State Electric & Gas Corporation,2021,August,0,,
New York,New York State Electric & Gas Corporation,2021,September,0,,
New York,New York State Electric & Gas Corporation,2021,October,0,,
New York,New York State Electric & Gas Corporation,2021,November,0,,
New York,New York State Electric & Gas Corporation,2021,December,0,,
New York,Niagara Mohawk Power Corp,2020,January,2,,
New York,Niagara Mohawk Power Corp,2020,February,76,,
New York,Niagara Mohawk Power Corp,2020,March,258,,
New York,Niagara Mohawk Power Corp,2020,April,0,,
New York,Niagara Mohawk Power Corp,2020,May,0,,
New York,Niagara Mohawk Power Corp,2020,June,0,,
New York,Niagara Mohawk Power Corp,2020,July,0,,
New York,Niagara Mohawk Power Corp,2020,August,0,,
New York,Niagara Mohawk Power Corp,2020,September,0,,
New York,Niagara Mohawk Power Corp,2020,October,0,,
New York,Niagara Mohawk Power Corp,2020,November,0,,
New York,Niagara Mohawk Power Corp,2020,December,0,,
New York,Niagara Mohawk Power Corp,2021,January,0,,
New York,Niagara Mohawk Power Corp,2021,February,0,,
New York,Niagara Mohawk Power Corp,2021,March,0,,
New York,Niagara Mohawk Power Corp,2021,April,0,,
New York,Niagara Mohawk Power Corp,2021,May,0,,
New York,Niagara Mohawk Power Corp,2021,June,0,,
New York,Niagara Mohawk Power Corp,2021,July,0,,
New York,Niagara Mohawk Power Corp,2021,August,0,,
New York,Niagara Mohawk Power Corp,2021,September,0,,
New York,Niagara Mohawk Power Corp,2021,October,0,,
New York,Niagara Mohawk Power Corp,2021,November,0,,
New York,Niagara Mohawk Power Corp,2021,December,0,,
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2017,September,9989,1509518.069,0.006617344
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2017,October,9141,1510488.315,0.006051685
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2017,November,6984,1508440,0.004629949
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2017,December,518,1502850,0.000344678
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,January,251,1477163,0.00016992
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,February,483,1476326,0.000327164
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,March,1075,1486082,0.000723379
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,April,530,1485219,0.00035685
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,May,4482,1486896,0.003014333
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,June,10054,1491932,0.006738913
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,July,8643,1499972,0.005762108
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,August,6265,1506424,0.004158856
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,September,7730,1510811,0.005116457
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,October,6892,1510842,0.004561695
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,November,5445,1510904,0.003603803
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2018,December,5,1506363.338,3.32E-06
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,January,4,1473252.901,2.72E-06
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,February,58,1488559.974,3.90E-05
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,March,214,1481799.03,0.000144419
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,April,180,1485520.302,0.00012117
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,May,7233,1506424,0.004801437
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,June,8444,1487183.251,0.005677848
New York,"Niagara Mohawk Power Corporation, d/b/a National Grid",2019,July,9059,1497349.309,0.006050024
